time,readable_time,acceleration,acceleration_x,acceleration_y,acceleration_z,battery,humidity,pressure,temperature,dev-id
1523327657193,2018-04-10T02:34:17.193000Z,1012.2687390214122,-76,324,956,2995,20,1013.37,28.49,C2:9A:9F:E5:58:27
1523327662403,2018-04-10T02:34:22.403000Z,1020.1333246198753,-80,324,964,3001,20,1013.33,28.48,C2:9A:9F:E5:58:27
1523327668261,2018-04-10T02:34:28.260999Z,1017.3141107838817,-76,316,964,3001,20,1013.35,28.49,C2:9A:9F:E5:58:27
1523327673373,2018-04-10T02:34:33.372999Z,1017.3141107838817,-76,316,964,3001,20,1013.36,28.5,C2:9A:9F:E5:58:27
1523327678393,2018-04-10T02:34:38.392999Z,1016.3542689436592,-80,324,960,2995,20,1013.34,28.5,C2:9A:9F:E5:58:27
1523327683413,2018-04-10T02:34:43.413000Z,1020.1333246198753,-80,324,964,3007,20,1013.35,28.49,C2:9A:9F:E5:58:27
1523327688493,2018-04-10T02:34:48.493000Z,1024.8824322818691,-76,328,968,2995,20,1013.38,28.49,C2:9A:9F:E5:58:27
1523327693563,2018-04-10T02:34:53.562999Z,1017.0231069154722,-72,316,964,2995,20,1013.31,28.49,C2:9A:9F:E5:58:27
1523327699082,2018-04-10T02:34:59.082000Z,1009.4434109943954,-72,316,956,3001,20,1013.35,28.49,C2:9A:9F:E5:58:27
1523327704393,2018-04-10T02:35:04.392999Z,1019.2546296191153,-84,332,960,3007,20,1013.38,28.49,C2:9A:9F:E5:58:27
1523327710213,2018-04-10T02:35:10.213000Z,1022.0606635616107,-72,320,968,3013,20,1013.39,28.48,C2:9A:9F:E5:58:27
1523327715393,2018-04-10T02:35:15.392999Z,1014.1558065701739,-84,316,960,3001,20,1013.39,28.48,C2:9A:9F:E5:58:27
1523327720393,2018-04-10T02:35:20.392999Z,1013.8323332780426,-80,316,960,2995,20,1013.35,28.48,C2:9A:9F:E5:58:27
1523327725393,2018-04-10T02:35:25.392999Z,1010.9955489516262,-76,320,956,3007,20,1013.39,28.48,C2:9A:9F:E5:58:27
1523327730403,2018-04-10T02:35:30.403000Z,1010.0930650192585,-80,328,952,2995,20,1013.35,28.48,C2:9A:9F:E5:58:27
1523327735473,2018-04-10T02:35:35.473000Z,1017.6207545053314,-80,316,964,3001,20,1013.32,28.48,C2:9A:9F:E5:58:27
1523327740497,2018-04-10T02:35:40.496999Z,1015.0862032359616,-80,320,960,3001,20,1013.39,28.48,C2:9A:9F:E5:58:27
1523327745521,2018-04-10T02:35:45.520999Z,1019.8274363832344,-76,324,964,2995,20,1013.32,28.48,C2:9A:9F:E5:58:27
1523327751118,2018-04-10T02:35:51.118000Z,1013.8323332780426,-80,316,960,3001,20,1013.4,28.47,C2:9A:9F:E5:58:27
1523327756393,2018-04-10T02:35:56.392999Z,1015.0862032359616,-80,320,960,3001,20,1013.42,28.47,C2:9A:9F:E5:58:27
1523327761683,2018-04-10T02:36:01.683000Z,1010.7027258299049,-72,320,956,2995,20,1013.37,28.47,C2:9A:9F:E5:58:27
1523327767223,2018-04-10T02:36:07.223000Z,1014.4870625099169,-72,320,960,3001,20,1013.4,28.47,C2:9A:9F:E5:58:27
1523327772403,2018-04-10T02:36:12.403000Z,1023.3200867763712,-72,324,968,3001,20,1013.4,28.47,C2:9A:9F:E5:58:27
1523327778353,2018-04-10T02:36:18.352999Z,1016.3542689436592,-80,324,960,3007,20,1013.41,28.46,C2:9A:9F:E5:58:27
1523327783403,2018-04-10T02:36:23.403000Z,1023.6093004657588,-76,324,968,3007,20,1013.41,28.47,C2:9A:9F:E5:58:27
1523327788463,2018-04-10T02:36:28.463000Z,1013.5245433634057,-76,316,960,2995,20,1013.41,28.46,C2:9A:9F:E5:58:27
1523327793983,2018-04-10T02:36:33.983000Z,1013.8638961911998,-80,328,956,3001,20,1013.46,28.46,C2:9A:9F:E5:58:27
1523327799395,2018-04-10T02:36:39.394999Z,1021.4107890559998,-80,316,968,2995,20,1013.46,28.46,C2:9A:9F:E5:58:27
1523327804613,2018-04-10T02:36:44.612999Z,1016.173213581228,-76,336,956,3007,20,1013.4,28.46,C2:9A:9F:E5:58:27
1523327810143,2018-04-10T02:36:50.142999Z,1014.7787936294294,-76,320,960,2989,20,1013.45,28.46,C2:9A:9F:E5:58:27
1523327815401,2018-04-10T02:36:55.401000Z,1009.7841353477485,-76,328,952,3007,20,1013.44,28.45,C2:9A:9F:E5:58:27
1523327820743,2018-04-10T02:37:00.743000Z,1010.3702291734451,-84,316,956,2995,20,1013.41,28.46,C2:9A:9F:E5:58:27
1523327826283,2018-04-10T02:37:06.282999Z,1024.5935779615252,-72,328,968,2995,20,1013.44,28.45,C2:9A:9F:E5:58:27
1523327832363,2018-04-10T02:37:12.362999Z,1020.8153603860004,-72,328,964,3001,20,1013.5,28.45,C2:9A:9F:E5:58:27
1523327837383,2018-04-10T02:37:17.382999Z,1018.563694621009,-76,320,964,2995,20,1013.35,28.45,C2:9A:9F:E5:58:27
1523327842423,2018-04-10T02:37:22.423000Z,1021.1052835041056,-76,328,964,3007,20,1013.43,28.44,C2:9A:9F:E5:58:27
1523327847453,2018-04-10T02:37:27.453000Z,1013.5561158613765,-76,328,956,2995,20,1013.48,28.46,C2:9A:9F:E5:58:27
1523327852500,2018-04-10T02:37:32.500000Z,1018.8699622621132,-80,320,964,3001,20,1013.47,28.45,C2:9A:9F:E5:58:27
1523327858373,2018-04-10T02:37:38.372999Z,1015.0862032359616,-80,320,960,3007,20,1013.46,28.46,C2:9A:9F:E5:58:27
1523327863593,2018-04-10T02:37:43.592999Z,1023.6093004657588,-76,324,968,3001,20,1013.43,28.46,C2:9A:9F:E5:58:27
1523327869153,2018-04-10T02:37:49.153000Z,1023.9140588936164,-80,324,968,2995,20,1013.51,28.46,C2:9A:9F:E5:58:27
1523327874383,2018-04-10T02:37:54.382999Z,1007.2139792516782,-76,320,952,2995,20,1013.51,28.46,C2:9A:9F:E5:58:27
1523327879763,2018-04-10T02:37:59.763000Z,1013.5245433634057,-76,316,960,3001,20,1013.43,28.45,C2:9A:9F:E5:58:27
1523327885333,2018-04-10T02:38:05.332999Z,1008.8012688334605,-80,312,956,2995,20,1013.45,28.46,C2:9A:9F:E5:58:27
1523327890893,2018-04-10T02:38:10.892999Z,1017.3298383513579,-76,328,960,3001,20,1013.5,28.45,C2:9A:9F:E5:58:27
1523327896378,2018-04-10T02:38:16.378000Z,1018.563694621009,-76,320,964,3007,20,1013.46,28.45,C2:9A:9F:E5:58:27
1523327901473,2018-04-10T02:38:21.473000Z,1017.6364773336302,-80,328,960,2995,20,1013.52,28.45,C2:9A:9F:E5:58:27
1523327906553,2018-04-10T02:38:26.552999Z,1010.7027258299049,-72,320,956,3001,20,1013.58,28.45,C2:9A:9F:E5:58:27
1523327912396,2018-04-10T02:38:32.395999Z,1017.3141107838817,-76,316,964,2995,20,1013.51,28.46,C2:9A:9F:E5:58:27
1523327917633,2018-04-10T02:38:37.632999Z,1018.273047860936,-72,320,964,3001,20,1013.52,28.45,C2:9A:9F:E5:58:27
1523327923133,2018-04-10T02:38:43.132999Z,1008.8012688334605,-80,324,952,3007,20,1013.47,28.45,C2:9A:9F:E5:58:27
1523327928403,2018-04-10T02:38:48.403000Z,1026.138392225922,-76,320,972,2995,20,1013.54,28.46,C2:9A:9F:E5:58:27
1523327933793,2018-04-10T02:38:53.792999Z,1014.7787936294294,-76,320,960,3007,20,1013.52,28.45,C2:9A:9F:E5:58:27
1523327939343,2018-04-10T02:38:59.342999Z,1021.1052835041056,-76,328,964,2995,20,1013.55,28.45,C2:9A:9F:E5:58:27
1523327944393,2018-04-10T02:39:04.392999Z,1023.6093004657588,-76,324,968,3001,20,1013.5,28.45,C2:9A:9F:E5:58:27
1523327949420,2018-04-10T02:39:09.420000Z,1020.8153603860004,-72,328,964,3001,20,1013.57,28.46,C2:9A:9F:E5:58:27
1523327954463,2018-04-10T02:39:14.463000Z,1014.4870625099169,-72,320,960,3001,20,1013.5,28.45,C2:9A:9F:E5:58:27
1523327959533,2018-04-10T02:39:19.532999Z,1018.8699622621132,-80,320,964,3007,20,1013.54,28.46,C2:9A:9F:E5:58:27
1523327965083,2018-04-10T02:39:25.082999Z,1024.5935779615252,-72,328,968,3001,20,1013.52,28.45,C2:9A:9F:E5:58:27
1523327970393,2018-04-10T02:39:30.392999Z,1017.6207545053314,-80,316,964,3001,20,1013.54,28.46,C2:9A:9F:E5:58:27
1523327976173,2018-04-10T02:39:36.173000Z,1022.6553671692141,-80,320,968,3007,20,1013.55,28.45,C2:9A:9F:E5:58:27
1523327981393,2018-04-10T02:39:41.392999Z,1010.7027258299049,-72,320,956,3001,20,1013.59,28.46,C2:9A:9F:E5:58:27
1523327986393,2018-04-10T02:39:46.392999Z,1014.4870625099169,-72,320,960,3001,20,1013.55,28.45,C2:9A:9F:E5:58:27
1523327991366,2018-04-10T02:39:51.365999Z,1027.6964532389902,-80,324,972,3001,20,1013.56,28.46,C2:9A:9F:E5:58:27
1523327996379,2018-04-10T02:39:56.378999Z,1014.7787936294294,-76,320,960,3001,20,1013.58,28.45,C2:9A:9F:E5:58:27
1523328001403,2018-04-10T02:40:01.403000Z,1014.7787936294294,-76,320,960,3001,20,1013.6,28.45,C2:9A:9F:E5:58:27
1523328006453,2018-04-10T02:40:06.453000Z,1013.8638961911998,-80,328,956,2995,20,1013.62,28.46,C2:9A:9F:E5:58:27
1523328011503,2018-04-10T02:40:11.503000Z,1007.5236969917879,-80,320,952,3013,20,1013.57,28.46,C2:9A:9F:E5:58:27
1523328016523,2018-04-10T02:40:16.523000Z,1009.7365993168713,-76,316,956,3001,20,1013.58,28.45,C2:9A:9F:E5:58:27
1523328022123,2018-04-10T02:40:22.122999Z,1019.8274363832344,-76,324,964,3007,20,1013.67,28.46,C2:9A:9F:E5:58:27
1523328027393,2018-04-10T02:40:27.392999Z,1014.7787936294294,-76,320,960,3013,20,1013.63,28.45,C2:9A:9F:E5:58:27
1523328033203,2018-04-10T02:40:33.203000Z,1013.8323332780426,-80,316,960,3013,20,1013.64,28.44,C2:9A:9F:E5:58:27
1523328038373,2018-04-10T02:40:38.372999Z,1010.9955489516262,-76,320,956,3001,20,1013.66,28.45,C2:9A:9F:E5:58:27
1523328043383,2018-04-10T02:40:43.382999Z,1017.3141107838817,-76,316,964,2989,20,1013.64,28.44,C2:9A:9F:E5:58:27
1523328048393,2018-04-10T02:40:48.392999Z,1017.6364773336302,-80,328,960,3001,20,1013.71,28.45,C2:9A:9F:E5:58:27
1523328053403,2018-04-10T02:40:53.403000Z,1007.5236969917879,-80,320,952,3001,20,1013.57,28.45,C2:9A:9F:E5:58:27
1523328058453,2018-04-10T02:40:58.453000Z,1016.0472429961119,-76,324,960,2995,20,1013.55,28.45,C2:9A:9F:E5:58:27
1523328063503,2018-04-10T02:41:03.503000Z,1011.9920948307847,-72,312,960,2995,20,1013.65,28.45,C2:9A:9F:E5:58:27
1523328069103,2018-04-10T02:41:09.102999Z,1015.0862032359616,-80,320,960,2995,20,1013.65,28.45,C2:9A:9F:E5:58:27
1523328074393,2018-04-10T02:41:14.392999Z,1017.6207545053314,-80,316,964,3007,20,1013.56,28.44,C2:9A:9F:E5:58:27
1523328079699,2018-04-10T02:41:19.698999Z,1021.1052835041056,-76,328,964,3001,20,1013.63,28.45,C2:9A:9F:E5:58:27
1523328085233,2018-04-10T02:41:25.233000Z,1018.563694621009,-76,320,964,3001,20,1013.63,28.45,C2:9A:9F:E5:58:27
1523328090383,2018-04-10T02:41:30.382999Z,1028.6923738416651,-76,316,976,3001,20,1013.64,28.44,C2:9A:9F:E5:58:27
1523328095353,2018-04-10T02:41:35.352999Z,1014.7787936294294,-76,320,960,3001,20,1013.61,28.45,C2:9A:9F:E5:58:27
1523328100373,2018-04-10T02:41:40.372999Z,1012.576910659136,-80,324,956,3001,20,1013.64,28.44,C2:9A:9F:E5:58:27
1523328106393,2018-04-10T02:41:46.392999Z,1027.1046684734715,-72,324,972,3007,20,1013.7,28.44,C2:9A:9F:E5:58:27
1523328111483,2018-04-10T02:41:51.483000Z,1011.9762843070978,-72,324,956,3001,20,1013.64,28.44,C2:9A:9F:E5:58:27
1523328116503,2018-04-10T02:41:56.503000Z,1016.0472429961119,-76,324,960,2995,20,1013.65,28.45,C2:9A:9F:E5:58:27
1523328122103,2018-04-10T02:42:02.102999Z,1019.5371498871436,-72,324,964,3007,20,1013.64,28.44,C2:9A:9F:E5:58:27
1523328127393,2018-04-10T02:42:07.392999Z,1018.273047860936,-72,320,964,3001,20,1013.71,28.45,C2:9A:9F:E5:58:27
1523328132703,2018-04-10T02:42:12.703000Z,1017.6207545053314,-80,316,964,3001,20,1013.66,28.45,C2:9A:9F:E5:58:27
1523328138263,2018-04-10T02:42:18.263000Z,1014.7787936294294,-76,320,960,3001,20,1013.68,28.45,C2:9A:9F:E5:58:27
1523328143803,2018-04-10T02:42:23.802999Z,1019.1918367020019,-84,320,964,3007,20,1013.67,28.44,C2:9A:9F:E5:58:27
1523328149343,2018-04-10T02:42:29.342999Z,1014.7787936294294,-76,320,960,2995,20,1013.72,28.45,C2:9A:9F:E5:58:27
1523328154393,2018-04-10T02:42:34.392999Z,1019.8274363832344,-76,324,964,2995,20,1013.67,28.44,C2:9A:9F:E5:58:27
1523328159426,2018-04-10T02:42:39.426000Z,1023.6093004657588,-76,324,968,2995,20,1013.71,28.45,C2:9A:9F:E5:58:27
1523328164493,2018-04-10T02:42:44.493000Z,1020.8153603860004,-72,316,968,2995,20,1013.66,28.45,C2:9A:9F:E5:58:27
1523328170378,2018-04-10T02:42:50.378000Z,1023.6093004657588,-76,324,968,3007,20,1013.69,28.45,C2:9A:9F:E5:58:27
1523328175573,2018-04-10T02:42:55.572999Z,1014.4870625099169,-72,320,960,2995,20,1013.65,28.45,C2:9A:9F:E5:58:27
1523328181393,2018-04-10T02:43:01.392999Z,1015.0862032359616,-80,320,960,2995,20,1013.64,28.44,C2:9A:9F:E5:58:27
1523328186733,2018-04-10T02:43:06.733000Z,1023.0464310088765,-68,324,968,2989,20,1013.69,28.45,C2:9A:9F:E5:58:27
1523328192290,2018-04-10T02:43:12.289999Z,1015.4092770897851,-84,320,960,3007,20,1013.6,28.45,C2:9A:9F:E5:58:27
1523328197393,2018-04-10T02:43:17.392999Z,1014.7787936294294,-76,320,960,3001,20,1013.72,28.45,C2:9A:9F:E5:58:27
1523328202373,2018-04-10T02:43:22.372999Z,1016.3542689436592,-80,324,960,3001,20,1013.71,28.45,C2:9A:9F:E5:58:27
1523328207413,2018-04-10T02:43:27.413000Z,1017.3141107838817,-76,316,964,2995,20,1013.63,28.45,C2:9A:9F:E5:58:27
1523328212483,2018-04-10T02:43:32.483000Z,1015.0862032359616,-80,320,960,2995,20,1013.69,28.45,C2:9A:9F:E5:58:27
1523328217513,2018-04-10T02:43:37.513000Z,1016.0472429961119,-76,324,960,2995,20,1013.73,28.45,C2:9A:9F:E5:58:27
1523328223073,2018-04-10T02:43:43.072999Z,1014.7787936294294,-76,320,960,3007,20,1013.74,28.45,C2:9A:9F:E5:58:27
1523328228363,2018-04-10T02:43:48.362999Z,1023.9140588936164,-80,324,968,3001,20,1013.69,28.45,C2:9A:9F:E5:58:27
1523328233663,2018-04-10T02:43:53.663000Z,1019.2624784617552,-68,324,964,2989,20,1013.77,28.45,C2:9A:9F:E5:58:27
1523328239223,2018-04-10T02:43:59.223000Z,1010.7027258299049,-72,320,956,3001,20,1013.71,28.45,C2:9A:9F:E5:58:27
1523328244363,2018-04-10T02:44:04.362999Z,1019.5371498871436,-72,324,964,3001,20,1013.64,28.44,C2:9A:9F:E5:58:27
1523328249383,2018-04-10T02:44:09.382999Z,1020.8153603860004,-72,328,964,3001,20,1013.71,28.45,C2:9A:9F:E5:58:27
1523328254341,2018-04-10T02:44:14.341000Z,1011.6995601461928,-68,324,956,2995,20,1013.66,28.45,C2:9A:9F:E5:58:27
1523328259383,2018-04-10T02:44:19.382999Z,1018.273047860936,-72,320,964,3013,20,1013.72,28.45,C2:9A:9F:E5:58:27
1523328264393,2018-04-10T02:44:24.392999Z,1016.0472429961119,-76,324,960,3001,20,1013.72,28.45,C2:9A:9F:E5:58:27
1523328269493,2018-04-10T02:44:29.493000Z,1003.7768676354323,-80,308,952,3007,20,1013.72,28.46,C2:9A:9F:E5:58:27
1523328275023,2018-04-10T02:44:35.023000Z,1017.0231069154722,-72,316,964,3007,20,1013.71,28.46,C2:9A:9F:E5:58:27
1523328281123,2018-04-10T02:44:41.122999Z,1012.900784874807,-84,324,956,2995,20,1013.71,28.47,C2:9A:9F:E5:58:27
1523328286383,2018-04-10T02:44:46.382999Z,1012.576910659136,-80,324,956,3001,20,1013.67,28.46,C2:9A:9F:E5:58:27
1523328292243,2018-04-10T02:44:52.243000Z,1010.9955489516262,-76,320,956,3001,20,1013.73,28.46,C2:9A:9F:E5:58:27
1523328297383,2018-04-10T02:44:57.382999Z,1015.0862032359616,-80,320,960,3007,20,1013.71,28.46,C2:9A:9F:E5:58:27
1523328302373,2018-04-10T02:45:02.372999Z,1016.0472429961119,-76,324,960,2995,20,1013.71,28.46,C2:9A:9F:E5:58:27
1523328307369,2018-04-10T02:45:07.368999Z,1020.1333246198753,-80,324,964,2995,20,1013.67,28.46,C2:9A:9F:E5:58:27
1523328312443,2018-04-10T02:45:12.443000Z,1011.9762843070978,-72,324,956,3007,20,1013.73,28.46,C2:9A:9F:E5:58:27
1523328317483,2018-04-10T02:45:17.483000Z,1017.3141107838817,-76,316,964,3007,20,1013.79,28.46,C2:9A:9F:E5:58:27
1523328322513,2018-04-10T02:45:22.513000Z,1021.1052835041056,-76,328,964,3001,20,1013.72,28.46,C2:9A:9F:E5:58:27
1523328328079,2018-04-10T02:45:28.078999Z,1013.5561158613765,-76,328,956,3007,20,1013.71,28.46,C2:9A:9F:E5:58:27
1523328333393,2018-04-10T02:45:33.392999Z,1010.0455435276174,-80,316,956,3001,20,1013.71,28.47,C2:9A:9F:E5:58:27
1523328338729,2018-04-10T02:45:38.729000Z,1013.5245433634057,-76,316,960,3001,20,1013.8,28.47,C2:9A:9F:E5:58:27
1523328344253,2018-04-10T02:45:44.253000Z,1014.4870625099169,-72,320,960,3007,20,1013.74,28.47,C2:9A:9F:E5:58:27
1523328349393,2018-04-10T02:45:49.392999Z,1021.4107890559998,-80,328,964,2995,20,1013.79,28.46,C2:9A:9F:E5:58:27
1523328354383,2018-04-10T02:45:54.382999Z,1008.8012688334605,-80,312,956,3001,20,1013.76,28.46,C2:9A:9F:E5:58:27
1523328359903,2018-04-10T02:45:59.903000Z,1019.2624784617552,-68,324,964,3007,20,1013.76,28.48,C2:9A:9F:E5:58:27
1523328365389,2018-04-10T02:46:05.388999Z,1012.2687390214122,-76,324,956,3007,20,1013.77,28.47,C2:9A:9F:E5:58:27
1523328370472,2018-04-10T02:46:10.471999Z,1025.1868122444807,-80,328,968,3013,20,1013.74,28.47,C2:9A:9F:E5:58:27
1523328375533,2018-04-10T02:46:15.532999Z,1018.563694621009,-76,320,964,3001,20,1013.75,28.47,C2:9A:9F:E5:58:27
1523328381103,2018-04-10T02:46:21.102999Z,1015.4092770897851,-84,320,960,3013,20,1013.74,28.47,C2:9A:9F:E5:58:27
1523328386393,2018-04-10T02:46:26.392999Z,1016.3542689436592,-80,324,960,3001,20,1013.76,28.46,C2:9A:9F:E5:58:27
1523328392203,2018-04-10T02:46:32.203000Z,1015.4092770897851,-84,320,960,3001,20,1013.78,28.47,C2:9A:9F:E5:58:27
1523328397783,2018-04-10T02:46:37.782999Z,1014.7787936294294,-76,320,960,2995,20,1013.76,28.46,C2:9A:9F:E5:58:27
1523328403403,2018-04-10T02:46:43.403000Z,1009.7365993168713,-76,316,956,2995,20,1013.77,28.47,C2:9A:9F:E5:58:27
1523328408388,2018-04-10T02:46:48.388000Z,1010.9955489516262,-76,320,956,3001,20,1013.78,28.47,C2:9A:9F:E5:58:27
1523328413420,2018-04-10T02:46:53.420000Z,1011.9762843070978,-72,324,956,3001,20,1013.8,28.47,C2:9A:9F:E5:58:27
1523328418963,2018-04-10T02:46:58.963000Z,1020.1333246198753,-80,324,964,2995,20,1013.74,28.47,C2:9A:9F:E5:58:27
1523328424373,2018-04-10T02:47:04.372999Z,1013.5245433634057,-76,316,960,3013,20,1013.8,28.47,C2:9A:9F:E5:58:27
1523328430055,2018-04-10T02:47:10.055000Z,1015.4092770897851,-84,320,960,3013,20,1013.81,28.48,C2:9A:9F:E5:58:27
1523328435643,2018-04-10T02:47:15.642999Z,1016.3542689436592,-80,324,960,2995,20,1013.78,28.47,C2:9A:9F:E5:58:27
1523328441203,2018-04-10T02:47:21.203000Z,1014.187359416395,-84,328,956,3001,20,1013.77,28.47,C2:9A:9F:E5:58:27
1523328446394,2018-04-10T02:47:26.394000Z,1008.4919434482359,-76,312,956,2989,20,1013.8,28.47,C2:9A:9F:E5:58:27
1523328451392,2018-04-10T02:47:31.391999Z,1014.7787936294294,-76,320,960,3007,20,1013.8,28.47,C2:9A:9F:E5:58:27
1523328456373,2018-04-10T02:47:36.372999Z,1021.4107890559998,-80,328,964,3007,20,1013.83,28.47,C2:9A:9F:E5:58:27
1523328461393,2018-04-10T02:47:41.392999Z,1010.9955489516262,-76,320,956,3001,20,1013.78,28.47,C2:9A:9F:E5:58:27
1523328466933,2018-04-10T02:47:46.933000Z,1015.7558761828552,-72,324,960,2995,20,1013.83,28.47,C2:9A:9F:E5:58:27
1523328472353,2018-04-10T02:47:52.352999Z,1017.3141107838817,-76,316,964,2995,20,1013.78,28.47,C2:9A:9F:E5:58:27
1523328477579,2018-04-10T02:47:57.578999Z,1013.8638961911998,-80,328,956,3007,20,1013.76,28.46,C2:9A:9F:E5:58:27
1523328483393,2018-04-10T02:48:03.392999Z,1024.5701537718146,-88,324,968,3001,20,1013.8,28.47,C2:9A:9F:E5:58:27
1523328489196,2018-04-10T02:48:09.196000Z,1011.3041085647778,-80,320,956,2995,20,1013.79,28.46,C2:9A:9F:E5:58:27
1523328494387,2018-04-10T02:48:14.387000Z,1028.3734730145463,-72,328,972,3007,20,1013.8,28.47,C2:9A:9F:E5:58:27
1523328500283,2018-04-10T02:48:20.282999Z,1011.3041085647778,-80,320,956,2995,20,1013.77,28.47,C2:9A:9F:E5:58:27
1523328505353,2018-04-10T02:48:25.352999Z,1010.3702291734451,-84,316,956,2995,20,1013.81,28.46,C2:9A:9F:E5:58:27
1523328510893,2018-04-10T02:48:30.892999Z,1015.7558761828552,-72,324,960,2995,20,1013.85,28.47,C2:9A:9F:E5:58:27
1523328516473,2018-04-10T02:48:36.473000Z,1012.2687390214122,-76,324,956,2995,20,1013.82,28.47,C2:9A:9F:E5:58:27
1523328521513,2018-04-10T02:48:41.513000Z,1019.8274363832344,-76,324,964,2995,20,1013.82,28.47,C2:9A:9F:E5:58:27
1523328527393,2018-04-10T02:48:47.392999Z,1019.8274363832344,-76,324,964,3001,20,1013.79,28.46,C2:9A:9F:E5:58:27
1523328533083,2018-04-10T02:48:53.082999Z,1022.397183094711,-76,332,964,3001,20,1013.84,28.46,C2:9A:9F:E5:58:27
1523328538363,2018-04-10T02:48:58.362999Z,1011.3041085647778,-80,320,956,3013,20,1013.85,28.47,C2:9A:9F:E5:58:27
1523328543713,2018-04-10T02:49:03.713000Z,1018.8699622621132,-80,320,964,3007,20,1013.84,28.46,C2:9A:9F:E5:58:27
1523328549273,2018-04-10T02:49:09.273000Z,1023.6093004657588,-76,324,968,3001,20,1013.86,28.47,C2:9A:9F:E5:58:27
1523328554373,2018-04-10T02:49:14.372999Z,1009.7365993168713,-76,316,956,3007,20,1013.81,28.46,C2:9A:9F:E5:58:27
1523328559863,2018-04-10T02:49:19.862999Z,1019.2624784617552,-68,324,964,2995,20,1013.79,28.46,C2:9A:9F:E5:58:27
1523328565353,2018-04-10T02:49:25.352999Z,1011.9762843070978,-72,324,956,2995,20,1013.81,28.46,C2:9A:9F:E5:58:27
1523328570463,2018-04-10T02:49:30.463000Z,1021.4107890559998,-80,328,964,2995,20,1013.87,28.46,C2:9A:9F:E5:58:27
1523328575451,2018-04-10T02:49:35.450999Z,1008.8012688334605,-80,312,956,2989,20,1013.79,28.46,C2:9A:9F:E5:58:27
1523328580523,2018-04-10T02:49:40.523000Z,1021.4107890559998,-80,316,968,2995,20,1013.84,28.46,C2:9A:9F:E5:58:27
1523328586073,2018-04-10T02:49:46.072999Z,1009.7365993168713,-76,316,956,3001,20,1013.79,28.46,C2:9A:9F:E5:58:27
1523328591363,2018-04-10T02:49:51.362999Z,1018.8699622621132,-80,320,964,2989,20,1013.82,28.47,C2:9A:9F:E5:58:27
1523328596689,2018-04-10T02:49:56.688999Z,1017.9587417965425,-84,328,960,2995,20,1013.8,28.47,C2:9A:9F:E5:58:27
1523328602233,2018-04-10T02:50:02.233000Z,1015.0862032359616,-80,320,960,3001,20,1013.78,28.46,C2:9A:9F:E5:58:27
1523328607393,2018-04-10T02:50:07.392999Z,1018.8699622621132,-80,320,964,3007,20,1013.82,28.47,C2:9A:9F:E5:58:27
1523328612853,2018-04-10T02:50:12.852999Z,1010.9955489516262,-76,320,956,2995,20,1013.81,28.46,C2:9A:9F:E5:58:27
1523328618372,2018-04-10T02:50:18.371999Z,1017.0231069154722,-72,316,964,2989,20,1013.79,28.46,C2:9A:9F:E5:58:27
1523328623463,2018-04-10T02:50:23.463000Z,1012.2687390214122,-76,324,956,3001,20,1013.84,28.46,C2:9A:9F:E5:58:27
1523328628503,2018-04-10T02:50:28.503000Z,1018.8699622621132,-80,320,964,2995,20,1013.81,28.46,C2:9A:9F:E5:58:27
1523328634041,2018-04-10T02:50:34.040999Z,1018.8699622621132,-80,320,964,3001,20,1013.82,28.47,C2:9A:9F:E5:58:27
1523328639373,2018-04-10T02:50:39.372999Z,1020.1333246198753,-80,324,964,3001,20,1013.78,28.46,C2:9A:9F:E5:58:27
1523328644680,2018-04-10T02:50:44.680000Z,1013.5245433634057,-76,316,960,2989,20,1013.85,28.47,C2:9A:9F:E5:58:27
1523328650233,2018-04-10T02:50:50.233000Z,1011.6283902698658,-84,320,956,3001,20,1013.77,28.45,C2:9A:9F:E5:58:27
1523328655353,2018-04-10T02:50:55.352999Z,1014.4870625099169,-72,320,960,3001,20,1013.81,28.46,C2:9A:9F:E5:58:27
1523328660393,2018-04-10T02:51:00.392999Z,1012.2687390214122,-76,324,956,3001,20,1013.79,28.46,C2:9A:9F:E5:58:27
1523328665883,2018-04-10T02:51:05.882999Z,1018.8699622621132,-80,320,964,3001,20,1013.79,28.46,C2:9A:9F:E5:58:27
1523328671353,2018-04-10T02:51:11.352999Z,1019.8274363832344,-76,324,964,3001,20,1013.82,28.47,C2:9A:9F:E5:58:27
1523328676483,2018-04-10T02:51:16.483000Z,1014.4870625099169,-72,320,960,2995,20,1013.78,28.46,C2:9A:9F:E5:58:27
1523328681513,2018-04-10T02:51:21.513000Z,1018.563694621009,-76,320,964,3001,20,1013.79,28.46,C2:9A:9F:E5:58:27
1523328687072,2018-04-10T02:51:27.072000Z,1015.7558761828552,-72,324,960,2995,20,1013.72,28.46,C2:9A:9F:E5:58:27
1523328692383,2018-04-10T02:51:32.382999Z,1013.8323332780426,-80,316,960,3001,20,1013.81,28.46,C2:9A:9F:E5:58:27
1523328697683,2018-04-10T02:51:37.683000Z,1011.6283902698658,-84,320,956,2995,20,1013.79,28.45,C2:9A:9F:E5:58:27
1523328703353,2018-04-10T02:51:43.352999Z,1018.8699622621132,-80,320,964,2995,20,1013.79,28.46,C2:9A:9F:E5:58:27
1523328708353,2018-04-10T02:51:48.352999Z,1012.576910659136,-80,324,956,3001,20,1013.77,28.45,C2:9A:9F:E5:58:27
